gestion_id,fecha,mes,gestor_id,region,tipo_cliente,producto,edad,ingreso,deuda,dias_mora,estado_cuenta,score_riesgo,franja_horaria,canal,intentos_previos,contactado,resultado_contacto,pago_realizado,monto_pagado,promesa_cumplida,motivo_no_pago,tiempo_gestion_min
1052,2024-09-16,9,G021,RM,dependiente,credito_consumo,26,1548565,1055726,23,vigente,689,manana,visita_terreno,8,0,buzon_voz,0,0,0,enfermedad,6
1053,2024-08-08,8,G005,Coquimbo,independiente,credito_consumo,66,3982285,3812830,250,castigado,411,manana,whatsapp,10,0,numero_equivocado,0,0,0,,2
1054,2024-04-15,4,G008,RM,independiente,automotriz,38,2767949,20911581,122,vigente,790,tarde,telefono,2,1,promesa_pago,1,3611379,1,,27
1055,2024-05-04,5,G025,RM,microempresario,hipotecario,41,4242807,8838083,27,castigado,514,manana,visita_terreno,2,1,contactado_acepta,1,5125198,0,,11
1056,2024-07-25,7,G012,Coquimbo,jubilado,credito_consumo,32,482946,294786,47,vigente,403,manana,visita_terreno,6,0,buzon_voz,0,0,0,negociacion,7
1057,2024-06-01,6,G010,RM,independiente,credito_consumo,27,364854,3401574,3,castigado,561,manana,visita_terreno,6,0,numero_equivocado,0,0,0,negociacion,4
1058,2024-01-05,1,G015,OHiggins,microempresario,credito_consumo,45,1634434,5225078,8,juridico,379,manana,whatsapp,3,0,no_contesta,0,0,0,,6
1059,2024-12-15,12,G006,Maule,dependiente,linea_credito,47,2615065,920959,11,castigado,814,noche,carta_notarial,1,1,convenio_acordado,0,0,0,otro,18
1060,2024-11-30,11,G010,Araucania,microempresario,hipotecario,45,4025047,55417698,7,vigente,438,tarde,email,9,1,contactado_acepta,1,16026103,0,,19
1061,2024-11-08,11,G001,Coquimbo,dependiente,tarjeta_credito,25,1968482,1410835,716,castigado,349,noche,telefono,2,0,buzon_voz,0,0,0,no_reconoce,4
1062,2024-04-01,4,G022,Tarapaca,jubilado,automotriz,71,443348,24793560,8,castigado,621,manana,telefono,12,0,numero_equivocado,0,0,0,deuda_mayor,6
1063,2024-05-31,5,G018,Tarapaca,dependiente,automotriz,25,1275244,24924424,184,prejuridico,740,manana,visita_terreno,6,0,numero_equivocado,0,0,0,negociacion,4
1064,2024-04-06,4,G019,Coquimbo,independiente,credito_consumo,26,3606572,2887425,9,castigado,308,noche,email,10,1,convenio_acordado,1,298229,0,,3
1065,2024-08-12,8,G010,Coquimbo,jubilado,tarjeta_credito,64,916474,862931,87,castigado,735,noche,whatsapp,9,1,promesa_pago,1,232685,1,,20
1066,2024-06-18,6,G010,Tarapaca,independiente,automotriz,43,1678359,9564555,492,castigado,412,noche,email,5,0,buzon_voz,0,0,0,sin_trabajo,4
1067,2024-03-08,3,G007,Coquimbo,jubilado,hipotecario,69,252031,44949307,30,vigente,567,noche,email,9,0,no_contesta,0,0,0,deuda_mayor,4
1068,2024-08-17,8,G001,Maule,dependiente,linea_credito,34,919944,1301145,113,vigente,407,tarde,carta_notarial,10,0,numero_equivocado,0,0,0,sin_trabajo,6
1069,2024-11-09,11,G011,RM,jubilado,hipotecario,60,495396,78168620,226,prejuridico,330,tarde,email,4,0,no_contesta,0,0,0,no_reconoce,1
1070,2024-12-13,12,G001,Coquimbo,microempresario,linea_credito,28,5079504,492877,2,castigado,711,tarde,email,11,1,promesa_pago,1,56165,1,,27
1071,2024-03-07,3,G011,Los_Lagos,independiente,hipotecario,69,3521175,84216060,3,vigente,837,manana,carta_notarial,11,0,buzon_voz,0,0,0,,6
1072,2024-08-19,8,G002,OHiggins,independiente,credito_consumo,61,3034671,2791970,4,castigado,709,noche,whatsapp,3,0,no_contesta,0,0,0,no_reconoce,5
1073,2024-08-19,8,G013,Los_Lagos,independiente,credito_consumo,67,2372268,4990088,682,vigente,333,tarde,carta_notarial,11,1,contactado_acepta,1,3667940,0,,7
1074,2024-08-10,8,G002,Antofagasta,dependiente,hipotecario,28,1768300,36885464,70,juridico,604,manana,visita_terreno,12,1,promesa_pago,0,0,0,otro,27
1075,2024-11-08,11,G002,Valparaiso,dependiente,hipotecario,61,773947,28083637,109,vigente,407,noche,telefono,2,1,promesa_pago,0,0,0,deuda_mayor,23
1076,2024-07-29,7,G004,Los_Lagos,microempresario,tarjeta_credito,66,2544254,5491011,159,castigado,324,manana,visita_terreno,2,1,promesa_pago,1,3950387,1,,6
1077,2024-12-18,12,G005,Biobio,independiente,credito_consumo,46,1505156,2241754,95,vigente,526,tarde,carta_notarial,7,0,numero_equivocado,0,0,0,otro,5
1078,2024-12-10,12,G010,RM,jubilado,hipotecario,69,761467,24526238,5,vigente,664,tarde,email,12,1,promesa_pago,1,22787149,1,,14
1079,2024-02-03,2,G009,Coquimbo,microempresario,linea_credito,60,5987855,473447,336,prejuridico,532,noche,carta_notarial,6,0,buzon_voz,0,0,0,,7
1080,2024-07-28,7,G013,Valparaiso,microempresario,automotriz,24,4734658,6944819,44,prejuridico,309,tarde,carta_notarial,9,1,contactado_rechaza,0,0,0,enfermedad,24
1081,2024-07-11,7,G015,Araucania,independiente,automotriz,34,2724061,22979114,3,castigado,453,manana,whatsapp,11,1,convenio_acordado,0,0,0,no_reconoce,19
1082,2024-02-12,2,G003,Tarapaca,microempresario,tarjeta_credito,68,5072854,1536510,624,castigado,604,manana,whatsapp,8,1,promesa_pago,0,0,0,negociacion,22
1083,2024-07-18,7,G011,Coquimbo,independiente,tarjeta_credito,61,2153863,5345245,286,vigente,483,noche,visita_terreno,1,1,contactado_acepta,0,0,0,no_reconoce,6
1084,2024-06-01,6,G004,Tarapaca,dependiente,credito_consumo,57,489447,2422145,233,vigente,603,noche,email,6,1,promesa_pago,1,1725922,1,,10
1085,2024-06-26,6,G024,RM,microempresario,tarjeta_credito,24,4009488,3146368,4,castigado,300,noche,whatsapp,8,1,promesa_pago,1,1814381,1,,33
1086,2024-06-23,6,G008,Valparaiso,jubilado,tarjeta_credito,67,810007,5866238,95,castigado,719,noche,telefono,2,1,convenio_acordado,1,5242611,0,,25
1087,2024-09-15,9,G020,Los_Lagos,jubilado,credito_consumo,62,812863,7000379,230,juridico,525,manana,visita_terreno,5,0,numero_equivocado,0,0,0,no_reconoce,1
1088,2024-08-14,8,G018,Maule,dependiente,automotriz,39,1008879,22253780,515,castigado,777,noche,telefono,8,0,buzon_voz,0,0,0,deuda_mayor,8
1089,2024-05-17,5,G018,Coquimbo,jubilado,linea_credito,71,187434,1152851,149,prejuridico,312,manana,whatsapp,3,1,promesa_pago,0,0,0,sin_trabajo,28
1090,2024-06-24,6,G024,Maule,microempresario,linea_credito,68,2856823,2191226,249,castigado,793,noche,telefono,1,0,no_contesta,0,0,0,enfermedad,1
1091,2024-09-02,9,G001,Los_Lagos,jubilado,automotriz,52,806453,15843946,113,vigente,712,manana,carta_notarial,4,0,numero_equivocado,0,0,0,deuda_mayor,2
1092,2024-07-08,7,G024,Los_Lagos,dependiente,credito_consumo,42,571095,4621208,591,vigente,379,manana,carta_notarial,4,1,convenio_acordado,0,0,0,no_reconoce,28
1093,2024-03-18,3,G018,Tarapaca,jubilado,automotriz,52,501153,20710922,18,juridico,441,manana,carta_notarial,7,0,buzon_voz,0,0,0,deuda_mayor,6
1094,2024-11-15,11,G010,Maule,jubilado,hipotecario,46,866658,13354018,19,castigado,719,manana,visita_terreno,3,1,promesa_pago,0,0,0,enfermedad,6
1095,2024-08-25,8,G020,Coquimbo,independiente,hipotecario,37,3203432,19996007,588,prejuridico,504,noche,visita_terreno,3,0,no_contesta,0,0,0,enfermedad,5
1096,2024-09-17,9,G012,Coquimbo,independiente,hipotecario,43,1832790,30242690,202,castigado,776,tarde,whatsapp,7,0,buzon_voz,0,0,0,no_reconoce,6
1097,2024-11-04,11,G007,Biobio,independiente,hipotecario,60,1170434,25801535,531,castigado,678,manana,visita_terreno,6,1,promesa_pago,1,15110867,1,,30
1098,2024-10-26,10,G009,Biobio,microempresario,credito_consumo,70,5468873,2727783,348,castigado,329,tarde,email,11,1,contactado_acepta,1,1617461,0,,10
1099,2024-08-21,8,G019,RM,dependiente,credito_consumo,49,2745057,2519415,193,vigente,597,tarde,email,6,0,no_contesta,0,0,0,deuda_mayor,3
1100,2024-03-14,3,G015,Valparaiso,dependiente,credito_consumo,23,1619705,2638481,9,prejuridico,771,noche,visita_terreno,2,1,promesa_pago,0,0,0,enfermedad,10
1101,2024-03-08,3,G025,Coquimbo,jubilado,automotriz,23,394745,6012981,9,vigente,619,noche,telefono,6,1,promesa_pago,0,0,0,enfermedad,29
1102,2024-07-03,7,G002,Araucania,independiente,automotriz,26,1805439,19967741,21,vigente,360,manana,visita_terreno,1,1,contactado_acepta,1,19198907,0,,19
1103,2024-10-09,10,G024,Biobio,dependiente,automotriz,72,2091403,15001052,75,vigente,552,manana,visita_terreno,6,1,promesa_pago,0,0,0,otro,31
1104,2024-11-25,11,G009,Araucania,jubilado,linea_credito,45,313090,2434441,47,prejuridico,440,noche,carta_notarial,1,0,buzon_voz,0,0,0,sin_trabajo,7
1105,2024-12-07,12,G012,Valparaiso,dependiente,tarjeta_credito,71,2288789,191284,95,juridico,782,noche,whatsapp,5,1,promesa_pago,1,60620,1,,4
1106,2024-09-29,9,G009,Valparaiso,microempresario,tarjeta_credito,33,2015855,3553640,4,juridico,834,manana,whatsapp,5,1,convenio_acordado,1,2824560,0,,19
1107,2024-12-22,12,G013,Los_Lagos,microempresario,tarjeta_credito,33,812040,3675197,675,castigado,721,noche,visita_terreno,3,0,buzon_voz,0,0,0,no_reconoce,8
1108,2024-02-15,2,G021,Biobio,microempresario,tarjeta_credito,58,3457575,1444468,72,juridico,826,tarde,telefono,2,1,promesa_pago,1,869735,1,,18
1109,2024-08-21,8,G024,Coquimbo,dependiente,hipotecario,41,783497,78984318,20,vigente,777,manana,telefono,10,1,convenio_acordado,1,76698925,0,,11
1110,2024-02-06,2,G012,Coquimbo,dependiente,credito_consumo,55,517980,4304269,308,vigente,655,tarde,visita_terreno,6,0,no_contesta,0,0,0,,6
1111,2024-10-13,10,G012,OHiggins,jubilado,linea_credito,47,639974,2614672,11,vigente,595,noche,visita_terreno,9,0,buzon_voz,0,0,0,,3
1112,2024-08-28,8,G023,Coquimbo,dependiente,automotriz,27,1164906,4370262,66,vigente,459,noche,whatsapp,1,0,no_contesta,0,0,0,otro,2
1113,2024-07-01,7,G004,Coquimbo,jubilado,credito_consumo,57,885442,3190980,29,vigente,839,noche,carta_notarial,2,0,buzon_voz,0,0,0,deuda_mayor,6
1114,2024-03-01,3,G025,Coquimbo,microempresario,tarjeta_credito,22,2163105,2784826,216,juridico,771,tarde,visita_terreno,4,0,buzon_voz,0,0,0,deuda_mayor,2
1115,2024-01-26,1,G016,Maule,jubilado,tarjeta_credito,60,515142,7171997,165,castigado,809,tarde,carta_notarial,11,0,no_contesta,0,0,0,otro,5
1116,2024-04-22,4,G009,Araucania,independiente,linea_credito,56,2305174,292809,14,castigado,648,noche,visita_terreno,6,0,no_contesta,0,0,0,sin_trabajo,8
1117,2024-08-20,8,G005,Araucania,independiente,linea_credito,72,3588018,1645582,60,juridico,527,tarde,telefono,9,1,convenio_acordado,1,189554,0,,28
1118,2024-06-14,6,G022,OHiggins,microempresario,hipotecario,32,1060514,54498304,1,vigente,346,tarde,visita_terreno,10,1,promesa_pago,1,52019458,1,,24
1119,2024-02-07,2,G025,Valparaiso,dependiente,hipotecario,25,1000887,83989880,101,castigado,602,manana,carta_notarial,5,1,contactado_acepta,1,82432993,0,,10
1120,2024-06-24,6,G014,OHiggins,microempresario,linea_credito,67,5463920,805417,82,castigado,761,tarde,whatsapp,11,1,contactado_rechaza,0,0,0,negociacion,24
1121,2024-01-04,1,G004,Araucania,dependiente,automotriz,72,925362,22065334,37,vigente,593,tarde,email,10,1,contactado_acepta,0,0,0,enfermedad,11
1122,2024-12-26,12,G012,OHiggins,independiente,linea_credito,28,3695121,889672,198,castigado,546,noche,carta_notarial,2,0,buzon_voz,0,0,0,sin_trabajo,1
1123,2024-01-18,1,G011,Biobio,dependiente,hipotecario,31,2419427,15402865,136,castigado,434,manana,whatsapp,3,1,convenio_acordado,0,0,0,enfermedad,9
1124,2024-04-02,4,G019,Araucania,microempresario,tarjeta_credito,68,1462090,5922105,64,juridico,565,manana,whatsapp,10,1,contactado_acepta,1,4254373,0,,26
1125,2024-04-09,4,G021,RM,dependiente,credito_consumo,40,2783573,183229,241,vigente,459,noche,carta_notarial,8,0,no_contesta,0,0,0,deuda_mayor,7
1126,2024-03-21,3,G002,Maule,jubilado,hipotecario,48,499015,89035042,31,vigente,585,tarde,visita_terreno,3,1,promesa_pago,0,0,0,,23
1127,2024-03-31,3,G024,Coquimbo,dependiente,hipotecario,31,2021983,62079791,33,vigente,411,noche,email,8,0,no_contesta,0,0,0,sin_trabajo,5
1128,2024-02-22,2,G006,Valparaiso,dependiente,credito_consumo,35,2267084,3379473,123,vigente,695,tarde,whatsapp,1,1,convenio_acordado,1,1780618,0,,10
1129,2024-08-16,8,G004,Araucania,independiente,automotriz,22,3410974,24658989,122,vigente,323,manana,visita_terreno,2,0,no_contesta,0,0,0,otro,8
1130,2024-01-28,1,G015,Los_Lagos,jubilado,linea_credito,44,582465,707010,12,vigente,774,tarde,whatsapp,10,1,convenio_acordado,0,0,0,no_reconoce,30
1131,2024-03-03,3,G015,Biobio,jubilado,linea_credito,63,199631,1836336,138,vigente,607,tarde,carta_notarial,5,0,no_contesta,0,0,0,no_reconoce,4
1132,2024-07-18,7,G018,Biobio,independiente,linea_credito,24,1999351,798342,10,castigado,767,noche,carta_notarial,9,0,no_contesta,0,0,0,otro,2
1133,2024-04-26,4,G019,Tarapaca,jubilado,linea_credito,71,650351,1456782,87,castigado,530,tarde,telefono,12,0,no_contesta,0,0,0,deuda_mayor,4
1134,2024-08-07,8,G011,Araucania,jubilado,credito_consumo,43,646713,6263036,484,vigente,352,tarde,carta_notarial,3,0,buzon_voz,0,0,0,enfermedad,1
1135,2024-04-21,4,G006,Los_Lagos,independiente,tarjeta_credito,45,3509153,1670287,364,prejuridico,357,tarde,whatsapp,1,0,no_contesta,0,0,0,negociacion,6
1136,2024-05-04,5,G014,Tarapaca,microempresario,automotriz,57,5188028,21677633,4,prejuridico,784,tarde,telefono,11,0,no_contesta,0,0,0,,7
1137,2024-01-04,1,G016,OHiggins,microempresario,tarjeta_credito,35,1138232,3831894,90,juridico,508,noche,visita_terreno,7,0,no_contesta,0,0,0,enfermedad,5
1138,2024-08-23,8,G024,RM,dependiente,automotriz,56,1394407,20426801,83,castigado,394,noche,whatsapp,6,1,convenio_acordado,1,2173668,0,,34
1139,2024-12-13,12,G012,Antofagasta,microempresario,linea_credito,52,5007460,2923104,24,castigado,302,tarde,telefono,11,1,promesa_pago,1,1884259,1,,21
1140,2024-07-02,7,G021,Biobio,dependiente,credito_consumo,35,1129813,1633277,75,vigente,530,manana,whatsapp,5,1,convenio_acordado,0,0,0,deuda_mayor,28
1141,2024-07-18,7,G025,Araucania,jubilado,tarjeta_credito,64,752391,1101850,33,juridico,465,noche,email,4,0,no_contesta,0,0,0,no_reconoce,7
1142,2024-10-23,10,G008,OHiggins,jubilado,linea_credito,26,535347,1392819,190,castigado,659,manana,whatsapp,3,1,promesa_pago,1,589834,1,,5
1143,2024-09-23,9,G025,OHiggins,microempresario,linea_credito,71,2298763,409251,166,juridico,516,noche,email,8,0,no_contesta,0,0,0,enfermedad,3
1144,2024-01-03,1,G009,Los_Lagos,independiente,tarjeta_credito,62,887471,321497,25,castigado,468,manana,carta_notarial,12,0,no_contesta,0,0,0,enfermedad,8
1145,2024-06-11,6,G015,Valparaiso,microempresario,tarjeta_credito,56,1826329,5262052,9,prejuridico,715,manana,carta_notarial,9,1,contactado_acepta,1,1181508,0,,32
1146,2024-04-06,4,G002,Coquimbo,independiente,automotriz,45,2429039,9242737,565,vigente,344,tarde,email,1,0,no_contesta,0,0,0,deuda_mayor,1
1147,2024-01-01,1,G022,Valparaiso,dependiente,linea_credito,45,2354930,2013159,25,vigente,846,tarde,visita_terreno,4,1,promesa_pago,1,525422,1,,31
1148,2024-06-22,6,G017,Maule,microempresario,tarjeta_credito,24,5237655,5847089,129,prejuridico,594,noche,carta_notarial,10,0,numero_equivocado,0,0,0,no_reconoce,2
1149,2024-08-19,8,G011,Valparaiso,microempresario,automotriz,45,784031,13871681,29,vigente,483,manana,telefono,7,1,contactado_rechaza,0,0,0,enfermedad,7
1150,2024-03-16,3,G005,OHiggins,independiente,credito_consumo,39,2195823,2866290,716,vigente,366,noche,visita_terreno,5,0,buzon_voz,0,0,0,no_reconoce,5
1151,2024-01-20,1,G005,Araucania,dependiente,linea_credito,49,1344742,451561,155,prejuridico,760,noche,visita_terreno,7,0,buzon_voz,0,0,0,no_reconoce,2
1152,2024-01-18,1,G001,OHiggins,independiente,tarjeta_credito,34,2894202,7439141,27,prejuridico,770,tarde,carta_notarial,7,1,contactado_rechaza,1,7178943,0,,21
1153,2024-12-16,12,G012,Maule,independiente,tarjeta_credito,37,2866364,547427,60,vigente,578,manana,whatsapp,4,1,promesa_pago,1,251152,1,,17
1154,2024-01-30,1,G022,Coquimbo,independiente,hipotecario,53,1939918,72855189,180,vigente,322,noche,carta_notarial,8,0,no_contesta,0,0,0,enfermedad,2
1155,2024-03-10,3,G021,Antofagasta,jubilado,automotriz,41,340047,10707626,231,juridico,698,manana,visita_terreno,7,0,buzon_voz,0,0,0,deuda_mayor,7
1156,2024-04-07,4,G013,OHiggins,dependiente,automotriz,34,2208445,17722125,20,castigado,508,noche,carta_notarial,9,1,contactado_rechaza,1,5720423,0,,22
1157,2024-08-12,8,G015,Los_Lagos,independiente,automotriz,43,1478572,15711640,64,vigente,447,manana,whatsapp,2,0,buzon_voz,0,0,0,deuda_mayor,8
1158,2024-12-02,12,G019,OHiggins,microempresario,credito_consumo,29,834340,6949631,150,castigado,442,manana,telefono,12,1,contactado_acepta,1,4452852,0,,17
1159,2024-09-10,9,G022,RM,dependiente,credito_consumo,34,1895755,5543431,335,castigado,324,manana,email,6,1,contactado_rechaza,0,0,0,otro,21
1160,2024-11-18,11,G018,Araucania,dependiente,credito_consumo,48,1478211,4702082,87,prejuridico,611,manana,carta_notarial,7,0,buzon_voz,0,0,0,negociacion,3
1161,2024-11-30,11,G022,Valparaiso,independiente,credito_consumo,39,2016260,645636,472,vigente,457,tarde,email,5,1,promesa_pago,0,0,0,no_reconoce,10
1162,2024-01-06,1,G018,Biobio,jubilado,credito_consumo,58,724900,4590989,17,vigente,744,noche,carta_notarial,8,1,promesa_pago,1,4496553,1,,20
1163,2024-04-03,4,G004,Maule,independiente,linea_credito,44,3960316,1556093,119,vigente,751,manana,carta_notarial,4,1,convenio_acordado,0,0,0,,32
1164,2024-08-09,8,G005,Coquimbo,microempresario,credito_consumo,32,4776904,6368617,72,vigente,514,noche,whatsapp,10,0,buzon_voz,0,0,0,,6
1165,2024-12-22,12,G022,Antofagasta,independiente,automotriz,58,1738134,20133419,22,prejuridico,796,tarde,whatsapp,8,1,contactado_acepta,1,12222053,0,,34
1166,2024-06-07,6,G022,Tarapaca,independiente,linea_credito,56,3593510,2636361,275,juridico,650,noche,telefono,4,0,no_contesta,0,0,0,,4
1167,2024-01-23,1,G015,Tarapaca,microempresario,credito_consumo,29,4614828,4102806,124,juridico,599,tarde,telefono,11,0,buzon_voz,0,0,0,negociacion,2
1168,2024-10-31,10,G011,Maule,jubilado,credito_consumo,55,755761,3727640,13,prejuridico,427,manana,telefono,8,1,promesa_pago,1,775594,1,,22
1169,2024-11-18,11,G012,OHiggins,microempresario,credito_consumo,50,1217486,5584248,134,prejuridico,571,manana,whatsapp,7,1,contactado_acepta,0,0,0,enfermedad,11
1170,2024-08-14,8,G007,Biobio,dependiente,credito_consumo,64,1198708,5824471,85,juridico,306,noche,carta_notarial,8,0,no_contesta,0,0,0,enfermedad,1
1171,2024-01-10,1,G010,Tarapaca,dependiente,tarjeta_credito,72,1592901,1412324,592,vigente,423,noche,telefono,6,0,no_contesta,0,0,0,sin_trabajo,5
1172,2024-10-13,10,G006,Tarapaca,jubilado,tarjeta_credito,68,949210,4774964,123,vigente,790,noche,carta_notarial,5,1,contactado_acepta,1,4658343,0,,6
1173,2024-02-24,2,G005,Maule,independiente,automotriz,69,2123630,7169587,10,prejuridico,565,manana,whatsapp,2,1,convenio_acordado,1,6890077,0,,20
1174,2024-04-12,4,G014,Valparaiso,independiente,credito_consumo,70,1909166,2620768,171,prejuridico,532,tarde,telefono,6,1,promesa_pago,0,0,0,sin_trabajo,3
1175,2024-04-18,4,G012,Los_Lagos,jubilado,hipotecario,59,695735,86974309,382,juridico,738,tarde,whatsapp,12,1,contactado_acepta,1,10283878,0,,3
1176,2024-08-26,8,G023,Maule,independiente,automotriz,49,2805397,14830673,23,castigado,685,manana,telefono,12,1,promesa_pago,1,9899654,1,,31
1177,2024-08-09,8,G021,Maule,independiente,automotriz,68,2695110,14380437,16,vigente,431,noche,visita_terreno,5,1,contactado_rechaza,1,9091238,0,,13
1178,2024-05-08,5,G002,Los_Lagos,dependiente,linea_credito,29,1125058,2099544,32,juridico,608,noche,email,9,1,contactado_acepta,0,0,0,deuda_mayor,8
1179,2024-10-02,10,G009,Valparaiso,dependiente,linea_credito,64,1573065,935744,24,castigado,602,manana,visita_terreno,7,0,no_contesta,0,0,0,otro,7
1180,2024-07-26,7,G022,OHiggins,jubilado,tarjeta_credito,56,789960,1063379,79,castigado,438,noche,carta_notarial,7,0,no_contesta,0,0,0,sin_trabajo,8
1181,2024-11-26,11,G010,Araucania,dependiente,linea_credito,69,1330985,227357,520,prejuridico,625,tarde,telefono,9,0,buzon_voz,0,0,0,sin_trabajo,6
1182,2024-03-22,3,G002,Tarapaca,independiente,hipotecario,64,1958019,82718172,81,vigente,608,manana,whatsapp,2,1,convenio_acordado,0,0,0,deuda_mayor,15
1183,2024-05-09,5,G022,Araucania,microempresario,linea_credito,26,4966328,2960384,640,castigado,466,noche,telefono,1,1,contactado_rechaza,0,0,0,deuda_mayor,31
1184,2024-12-24,12,G010,Los_Lagos,dependiente,automotriz,69,449595,16272200,163,castigado,475,noche,whatsapp,4,1,promesa_pago,0,0,0,deuda_mayor,27
1185,2024-05-19,5,G013,Biobio,jubilado,automotriz,22,548815,16188894,195,vigente,752,noche,telefono,1,1,contactado_acepta,0,0,0,enfermedad,8
1186,2024-09-25,9,G003,RM,independiente,linea_credito,69,2755514,2945532,68,prejuridico,714,noche,telefono,2,0,no_contesta,0,0,0,deuda_mayor,8
1187,2024-03-23,3,G019,Maule,microempresario,hipotecario,66,4692772,37886867,18,vigente,449,manana,visita_terreno,2,1,contactado_rechaza,1,12144306,0,,35
1188,2024-05-17,5,G025,Antofagasta,dependiente,linea_credito,38,2074423,873423,71,vigente,304,manana,email,9,0,no_contesta,0,0,0,sin_trabajo,8
1189,2024-09-30,9,G005,Los_Lagos,microempresario,linea_credito,33,1716328,829351,100,vigente,604,tarde,carta_notarial,5,0,no_contesta,0,0,0,otro,4
1190,2024-06-22,6,G007,Antofagasta,microempresario,automotriz,55,5673596,8328676,669,vigente,834,manana,whatsapp,12,1,contactado_acepta,0,0,0,deuda_mayor,33
